
============================================================
DEB ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 09:10:23
Metric: rms
K = 6 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=30°, m=4.82
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=300, parallel=24 workers
============================================================

Starting GA optimization for DEB (K=6)...

Single objective optimization:
12 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.01579           8.985        0
    2             1180         0.01455           9.601        0
    3             1560          0.0125            8.43        0
    4             1940         0.01247            7.15        0
    5             2320         0.01208           8.984        0
    6             2700         0.01196           8.572        0
    7             3080         0.01173           9.939        0
    8             3460         0.01116           7.551        0
    9             3840         0.01081           6.654        0
   10             4220          0.0107           4.757        0
   11             4600          0.0105           5.056        0
   12             4980         0.01029           4.502        0
   13             5360        0.009905           5.446        0
   14             5740        0.009905           4.687        1
   15             6120        0.009699           3.905        0
   16             6500        0.009633           3.367        0
   17             6880        0.009623            3.27        0
   18             7260        0.009521           2.485        0
   19             7640        0.009419           4.297        0
   20             8020        0.009274           4.669        0
   21             8400        0.009238           3.012        0
   22             8780        0.009138           2.491        0
   23             9160        0.009098           1.333        0
   24             9540        0.009038          0.5879        0
   25             9920        0.008992          0.3454        0
   26            10300        0.008897          0.1887        0
   27            10680        0.008795          0.1865        0
   28            11060        0.008775          0.1623        0
   29            11440        0.008749        0.009146        0
   30            11820        0.008678        0.009062        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200        0.008628        0.008856        0
   32            12580        0.008601        0.008801        0
   33            12960        0.008521        0.008747        0
   34            13340        0.008502        0.008694        0
   35            13720        0.008437        0.008643        0
   36            14100        0.008387        0.008592        0
   37            14480        0.008358        0.008539        0
   38            14860        0.008326        0.008485        0
   39            15240        0.008288        0.008446        0
   40            15620        0.008271        0.008404        0
   41            16000        0.008226         0.00837        0
   42            16380        0.008211        0.008335        0
   43            16760        0.008182        0.008299        0
   44            17140        0.008163        0.008269        0
   45            17520        0.008144        0.008242        0
   46            17900         0.00812        0.008216        0
   47            18280        0.008103         0.00819        0
   48            18660        0.008101        0.008169        0
   49            19040        0.008075        0.008149        0
   50            19420         0.00807        0.008133        0
   51            19800        0.008033        0.008117        0
   52            20180        0.008006        0.008101        0
   53            20560         0.00797        0.008081        0
   54            20940        0.007962        0.008062        0
   55            21320        0.007953        0.008038        0
   56            21700        0.007944        0.008017        0
   57            22080        0.007933        0.007999        0
   58            22460        0.007918        0.007982        0
   59            22840        0.007906        0.007967        0
   60            23220        0.007901        0.007954        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600        0.007895        0.007942        0
   62            23980        0.007893        0.007931        0
   63            24360        0.007875        0.007921        0
   64            24740        0.007865        0.007912        0
   65            25120        0.007863        0.007904        0
   66            25500        0.007849        0.007893        0
   67            25880        0.007848        0.007884        0
   68            26260        0.007845        0.007877        0
   69            26640        0.007838        0.007871        0
   70            27020        0.007836        0.007864        0
   71            27400        0.007826        0.007858        0
   72            27780        0.007826        0.007853        0
   73            28160        0.007821        0.007849        0
   74            28540        0.007813        0.007845        0
   75            28920        0.007812        0.007839        0
   76            29300        0.007799        0.007834        0
   77            29680        0.007792         0.00783        0
   78            30060        0.007787        0.007824        0
   79            30440        0.007787        0.007817        0
   80            30820        0.007775         0.00781        0
   81            31200        0.007773        0.007804        0
   82            31580         0.00777        0.007799        0
   83            31960        0.007765        0.007793        0
   84            32340         0.00776        0.007787        0
   85            32720        0.007758        0.007783        0
   86            33100        0.007757        0.007777        0
   87            33480        0.007754        0.007773        0
   88            33860        0.007749        0.007769        0
   89            34240        0.007742        0.007767        0
   90            34620        0.007738        0.007763        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000        0.007736        0.007759        0
   92            35380        0.007736        0.007755        0
   93            35760        0.007729        0.007752        0
   94            36140        0.007727        0.007748        0
   95            36520        0.007727        0.007745        1
   96            36900        0.007725         0.00774        0
   97            37280        0.007725        0.007737        1
   98            37660        0.007722        0.007733        0
   99            38040        0.007719        0.007732        0
  100            38420        0.007719         0.00773        0
  101            38800        0.007715        0.007728        0
  102            39180        0.007715        0.007726        1
  103            39560        0.007712        0.007724        0
  104            39940        0.007709        0.007722        0
  105            40320        0.007709         0.00772        1
  106            40700        0.007708        0.007717        0
  107            41080        0.007708        0.007716        0
  108            41460        0.007707        0.007715        0
  109            41840        0.007706        0.007714        0
  110            42220        0.007706        0.007714        0
  111            42600        0.007704        0.007713        0
  112            42980        0.007704        0.007712        0
  113            43360        0.007703        0.007711        0
  114            43740        0.007702         0.00771        0
  115            44120        0.007702        0.007709        0
  116            44500        0.007702        0.007708        0
  117            44880        0.007701        0.007707        0
  118            45260          0.0077        0.007707        0
  119            45640          0.0077        0.007706        0
  120            46020        0.007698        0.007705        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400        0.007698        0.007705        1
  122            46780        0.007698        0.007704        2
  123            47160        0.007698        0.007702        0
  124            47540        0.007698        0.007701        0
  125            47920        0.007698        0.007701        1
  126            48300        0.007698          0.0077        0
  127            48680        0.007698        0.007701        0
  128            49060        0.007697        0.007701        0
  129            49440        0.007697        0.007701        0
  130            49820        0.007697        0.007701        0
  131            50200        0.007697        0.007701        0
  132            50580        0.007697        0.007701        1
  133            50960        0.007697          0.0077        0
  134            51340        0.007697        0.007701        0
  135            51720        0.007697        0.007701        0
  136            52100        0.007697        0.007701        0
  137            52480        0.007697        0.007701        1
  138            52860        0.007697          0.0077        0
  139            53240        0.007697          0.0077        1
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== DEB Optimization Complete ===
Final best DEB: 0.007697 (chordal) = 0.4410°
Total generations: 139

Optimal LED orientations (DEB-optimized):
LED 1: θ = 19.99°, ρ = 0.43°
LED 2: θ = 61.44°, ρ = 180.32°
LED 3: θ = 43.57°, ρ = 270.08°
LED 4: θ = 20.12°, ρ = 179.67°
LED 5: θ = 61.29°, ρ = 359.77°
LED 6: θ = 43.99°, ρ = 90.06°

--------------------------------------------------
DEB OPTIMIZATION RESULTS FOR K = 6
--------------------------------------------------
Execution time: 308.01 seconds (5.1 min)
Best RMS-DEB achieved: 0.007697 (chordal) = 0.4410°
Exit flag: 1

Optimal LED orientations (DEB-optimized):
  LED 1: θ =  19.99°, ρ =   0.43° → n_t = [ 0.342,  0.003, -0.940]
  LED 2: θ =  61.44°, ρ = 180.32° → n_t = [-0.878, -0.005, -0.478]
  LED 3: θ =  43.57°, ρ = 270.08° → n_t = [ 0.001, -0.689, -0.725]
  LED 4: θ =  20.12°, ρ = 179.67° → n_t = [-0.344,  0.002, -0.939]
  LED 5: θ =  61.29°, ρ = 359.77° → n_t = [ 0.877, -0.004, -0.480]
  LED 6: θ =  43.99°, ρ =  90.06° → n_t = [-0.001,  0.695, -0.719]

Orientation vector (copy-paste ready):
orientations_DEB_K6 = [19.99,0.43,61.44,180.32,43.57,270.08,20.12,179.67,61.29,359.77,43.99,90.06];

Optimization completed at: 27-May-2026 09:15:31
